BookId,Book_Title,Author,Main Genre,Sub Genre,Type,Price,Rating,No. of People rated,Sales,URLs
B3239,Kid Youtuber 5: You're Welcome (a hilarious adventure for children ages 9-12): From the Creator of Diary of a 6th Grade Ninja,Marcus Emerson,Children's Books,Computers & Technology,Kindle Edition,449.00,4.7,1970,884530,https://www.amazon.in/Kid-Youtuber-hilarious-adventure-children-ebook/dp/B09631H39G/ref=zg_bs_g_67803464031_d_sccl_19/000-0000000-0000000?psc=1
B3240,"Kid Youtuber 6: Sorry, Not Sorry (a hilarious adventure for children ages 9-12): From the Creator of Diary of a 6th Grade Ninja",Marcus Emerson,Children's Books,Computers & Technology,Kindle Edition,449.00,4.7,1662,746238,https://www.amazon.in/Kid-Youtuber-hilarious-adventure-children-ebook/dp/B09F8XJGKX/ref=zg_bs_g_67803464031_d_sccl_25/000-0000000-0000000?psc=1
B3241,Kid Youtuber 7: Gamer's Paradise (a hilarious adventure for children ages 9-12): From the Creator of Diary of a 6th Grade Ninja,Marcus Emerson,Children's Books,Computers & Technology,Kindle Edition,449.00,4.7,1064,477736,https://www.amazon.in/Kid-Youtuber-Paradise-hilarious-adventure-ebook/dp/B09MLLCDK4/ref=zg_bs_g_67803464031_d_sccl_15/000-0000000-0000000?psc=1
B3242,Kid Youtuber 8: Trending (a hilarious adventure for children ages 9-12): From the Creator of Diary of a 6th Grade Ninja,Marcus Emerson,Children's Books,Computers & Technology,Kindle Edition,449.00,4.7,825,370425,https://www.amazon.in/Kid-Youtuber-Trending-hilarious-adventure-ebook/dp/B0B1WBM7HS/ref=zg_bs_g_67803464031_d_sccl_27/000-0000000-0000000?psc=1
B3243,Kid Youtuber 9: Everything is Fine (a hilarious adventure for children ages 9-12): From the Creator of Diary of a 6th Grade Ninja,Marcus Emerson,Children's Books,"Fairy Tales, Folk Tales & Myths",Kindle Edition,449.00,4.8,741,332709,https://www.amazon.in/Kid-Youtuber-Everything-hilarious-adventure-ebook/dp/B0BN6YQGYK/ref=zg_bs_g_67803462031_d_sccl_20/000-0000000-0000000?psc=1
B3244,Kids of Kabul,Deborah Ellis,Teen & Young Adult,History,Paperback,760.00,4.7,26,19760,https://www.amazon.in/Kids-Kabul-Bravely-Through-Never-ending/dp/1554981824/ref=zg_bs_g_67803450031_d_sccl_29/000-0000000-0000000?psc=1
B3245,Kill Joy: The YA mystery thriller prequel and companion novella to the bestselling A Good GirlÉ??s Guide to Murder trilogy. TikTok made me buy it!,Holly Jackson,Teen & Young Adult,Social & Family Issues,Paperback,199.00,4.3,3038,604562,https://www.amazon.in/Kill-Joy-thriller-companion-bestselling/dp/0008560714/ref=zg_bs_g_67803447031_d_sccl_13/000-0000000-0000000?psc=1
B3246,Kindness with Mahavira (Learning to Be),Chitwan Mittal,Religion,Jainism,Board book,340.00,4.9,19,6460,https://www.amazon.in/Kindness-Mahavira-Chitwan-Mittal/dp/8195388655/ref=zg_bs_g_1318197031_d_sccl_16/000-0000000-0000000?psc=1
B3247,King of Greed: the instant Sunday Times bestseller - fall into a world of addictive romance . . . (Kings of Sin),Ana Huang,Romance,Enemies to Lovers,Kindle Edition,190.95,4.3,21697,4143042.15,https://www.amazon.in/King-Greed-Kings-Sin-Huang-ebook/dp/B0BZVQRW11/ref=zg_bs_g_92041935031_d_sccl_6/000-0000000-0000000?psc=1
B3248,Kingdom Of Sinners (Bitter Love Duet Series Book 1),Shanjida Nusrath  Ali,Romance,Mafia Romance,Kindle Edition,256.00,4.2,22,5632,https://www.amazon.in/Kingdom-Sinners-Bitter-Love-Duet-ebook/dp/B08YWTQLN1/ref=zg_bs_g_92041939031_d_sccl_13/000-0000000-0000000?psc=1
B3249,Kingston Brothers Romance Series Box Set,Emily Stewart,Romance,Collections & Anthologies,Kindle Edition,82.00,4.4,48,3936,https://www.amazon.in/Kingston-Brothers-Romance-Box-Set-ebook/dp/B0CT3NMJ5P/ref=zg_bs_g_2590356031_d_sccl_8/000-0000000-0000000?psc=1
B3250,Kishore Kumar: The Ultimate Biography,Anirudha Bhattacharjee,"Arts, Film & Photography",Theater & Ballet,Paperback,489.00,4.7,283,138387,https://www.amazon.in/Kishore-Kumar-Biography-Anirudha-Bhattacharjee/dp/9356291713/ref=zg_bs_g_1318063031_d_sccl_15/000-0000000-0000000?psc=1
B3251,Kismat Connection,Ananya Devarajan,Teen & Young Adult,Romance,Paperback,206.00,3.8,23,4738,https://www.amazon.in/Kismat-Connection-Ananya-Devarajan/dp/9356994595/ref=zg_bs_g_67803438031_d_sccl_14/000-0000000-0000000?psc=1
B3252,"Kiss Now, Lie Later (Rival Love Book 1)",C.W. Farnsworth,Children's Books,Sport,Kindle Edition,329.00,4.4,3860,1269940,https://www.amazon.in/Kiss-Now-Later-C-W-Farnsworth-ebook/dp/B08N5W7JMZ/ref=zg_bs_g_1318103031_d_sccl_18/000-0000000-0000000?psc=1
B3253,Kitchen Confidential,Anthony Bourdain,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",Kindle Edition,378.10,4.5,21869,8268668.9,https://www.amazon.in/Kitchen-Confidential-Anthony-Bourdain-ebook/dp/B004U9J9GS/ref=zg_bs_g_1318120031_d_sccl_10/000-0000000-0000000?psc=1
B3254,Kitty Catches Kismet: A Pride and Prejudice Variation (Bennet Ladies Liberation Series Book 2),Jaime Marie Lang,Romance,Adaptations,Kindle Edition,332.00,4.3,56,18592,https://www.amazon.in/Kitty-Catches-Kismet-Prejudice-Liberation-ebook/dp/B0CR488V84/ref=zg_bs_g_92041941031_d_sccl_27/000-0000000-0000000?psc=1
B3255,Klimt: The Kiss Jigsaw: 1000 Piece Jigsaw,Flame Tree Studio,"Arts, Film & Photography",Theory & Criticism,Puzzle,"1,117.00",4.4,170,189890,https://www.amazon.in/Adult-Jigsaw-Gustav-Klimt-1000-piece/dp/1787550869/ref=zg_bs_g_1318057031_d_sccl_30/000-0000000-0000000?psc=1
B3256,Knight of the Ice 11,Yayoi Ogawa,Sports,Winter Sports,Paperback,277.63,4.5,18,4997.34,https://www.amazon.in/Knight-Ice-11-Yayoi-Ogawa/dp/1646510887/ref=zg_bs_g_1318289031_d_sccl_18/000-0000000-0000000?psc=1
B3257,Knock Down (Francis Thriller),Dick Francis,Sports,Equestrian & Animal Sports,Kindle Edition,265.06,4.4,1277,338481.62,https://www.amazon.in/Knock-Down-Francis-Thriller-Book-ebook/dp/B002RI9DO2/ref=zg_bs_g_1318247031_d_sccl_21/000-0000000-0000000?psc=1
B3258,Knowledge Encyclopaedia Ocean!: Our Watery World As You've Never Seen It Before (Knowledge Encyclopedias) [Hardcover] DK,DK,Reference,Library & Information Science,Hardcover,760.00,4.8,1462,1111120,https://www.amazon.in/Knowledge-Encyclopaedia-Ocean-Watery-Encyclopedias/dp/0241412889/ref=zg_bs_g_1318187031_d_sccl_23/000-0000000-0000000?psc=1
B3259,Knowledge Encyclopedia Art and Architecture,Wonder House Books,Children's Books,History,Hardcover,599.00,4.1,36,21564,https://www.amazon.in/Knowledge-Encyclopedia-Wonder-House-Books/dp/9354404030/ref=zg_bs_g_1318079031_d_sccl_30/000-0000000-0000000?psc=1
B3260,Kotha Sangeeta Vidyadarpanam,Sri Ekha Subba Rao,"Arts, Film & Photography",Music,Paperback,458.00,4.4,47,21526,https://www.amazon.in/Kotha-Sangeeta-Vidyadarpanam-Ekha-Subba/dp/B00KID2JBM/ref=zg_bs_g_1318059031_d_sccl_1/000-0000000-0000000?psc=1
B3261,KOTHARI C R_RESEARCH METHODOLOGY 5E(499),C R Kothari,Higher Education Textbooks,Business & Finance,Perfect Paperback,415.00,4.6,13,5395,https://www.amazon.in/KOTHARI-R_RESEARCH-METHODOLOGY-5E-499/dp/9389802555/ref=zg_bs_g_4149419031_d_sccl_12/000-0000000-0000000?psc=1
B3262,Krishna (Amar Chitra Katha),Anant Pai,Comics & Mangas,Comics,Kindle Edition,71.40,4.6,1242,88678.8,https://www.amazon.in/Krishna-Epics-Mythology-ANANT-PAI-ebook/dp/B01NBW0HFH/ref=zg_bs_g_15705395031_d_sccl_4/000-0000000-0000000?psc=1
B3263,K'sagar Samgra SamajKalyan Adhyayan Ö??Ö??Ö??ÖùçÖ?¯ Ö??Ö??Ö??Ö??Ö??Ö?˝ÖùçÖ??Ö??Ö?ú Ö??Ö??ÖùçÖ??Ö??Ö??,Dr. Prajakta Tanksale,Society & Social Sciences,Social Welfare & Social Services,Paperback,250.00,3.8,4,1000,https://www.amazon.in/Ksagar-Samgra-SamajKalyan-Adhyayan-%E0%A4%B8%E0%A4%AE%E0%A4%BE%E0%A4%9C%E0%A4%95%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A3/dp/B0C94YD8QW/ref=zg_bs_g_1318221031_d_sccl_18/000-0000000-0000000?psc=1
B3264,Kubernetes: The Ultimate Beginners Guide to Effectively Learn Kubernetes Step-by-Step (Computer Programming),Mark Reed,"Computing, Internet & Digital Media",Operating Systems,Kindle Edition,223.00,3.3,19,4237,https://www.amazon.in/Kubernetes-Beginners-Effectively-Step-Step-ebook/dp/B08GGD94TW/ref=zg_bs_g_1318115031_d_sccl_7/000-0000000-0000000?psc=1
B3265,Kuchh Ishq Kiya Kuchh Kaam Kiya,Piyush Mishra,Literature & Fiction,Poetry,Paperback,119.00,4.4,1468,174692,https://www.amazon.in/Kuchh-Ishq-Kiya-Kaam/dp/8126728434/ref=zg_bs_g_1318175031_d_sccl_13/000-0000000-0000000?psc=1
B3266,Kulliyat e John Elia| ?????????¶ ?™???? ????????,John Elia,Religion,Islam,Hardcover,235.00,4.7,42,9870,https://www.amazon.in/Kulliyat-John-Elia-%DA%A9%D9%84%DB%8C%D8%A7%D8%AA-%D8%A7%D9%84%DB%8C%D8%A7/dp/B08NPMRVRC/ref=zg_bs_g_1318196031_d_sccl_15/000-0000000-0000000?psc=1
B3267,"Kumar & Clark's Cases in Clinical Medicine, 4e",Parveen Kumar,Medicine & Health Sciences,Reference,Hardcover,"1,707.00",4.7,47,80229,https://www.amazon.in/Kumar-Clarks-Cases-Clinical-Medicine/dp/0702077321/ref=zg_bs_g_4149694031_d_sccl_22/000-0000000-0000000?psc=1
B3268,Kundalini Tantra: 1,Swami Satyananda Swami Satyanand Saraswati,Reference,Library & Information Science,Paperback,330.00,4.7,940,310200,https://www.amazon.in/Kundalini-Tantra-1-Satyananda-Saraswati/dp/8185787158/ref=zg_bs_g_1318187031_d_sccl_4/000-0000000-0000000?psc=1
B3269,Kundalini: An untold story,Om Swami,Children's Books,Religion,Paperback,217.00,4.5,2300,499100,https://www.amazon.in/Kundalini-untold-story-Om-Swami/dp/8184958625/ref=zg_bs_g_1318101031_d_sccl_19/000-0000000-0000000?psc=1
B3270,"Kyusho Unleashed: The Path to Vital Mastery : Exploring the Ancient Secrets and Profound Techniques of Kyusho Jitsu, the Art of Harmonizing Energy through ... Mastery, and Sport Training Book 9)",Zhang Wei Ming (Ü¨ˇÑ¨?ë??),Sports,Combat Sports & Self-Defence,Kindle Edition,449.00,0,0,0,https://www.amazon.in/Kyusho-Unleashed-Exploring-Techniques-Harmonizing-ebook/dp/B0CBGLRS9K/ref=zg_bs_g_1318240031_d_sccl_19/000-0000000-0000000?psc=1
B3271,LabNotes: Guide to Lab and Diagnostic Tests,Tracey Hopkins,Medicine & Health Sciences,Reference,Spiral-bound,268.00,4.3,32,8576,https://www.amazon.in/LabNotes-Guide-Lab-Diagnostic-Tests/dp/0803612656/ref=zg_bs_g_4149694031_d_sccl_8/000-0000000-0000000?psc=1
B3272,Ladkiyon Ke Liye Self Defence,Suman Nalwa,Sports,Combat Sports & Self-Defence,Paperback,120.00,4.2,3,360,https://www.amazon.in/Ladkiyon-Ke-Liye-Self-Defence/dp/9351864529/ref=zg_bs_g_1318240031_d_sccl_30/000-0000000-0000000?psc=1
B3273,Lady Doctors: The Untold Stories of India's First Women in Medicine,Kavitha Rao,Medicine & Health Sciences,Research,Hardcover,"1,558.95",4.6,426,664112.7,https://www.amazon.in/Lady-Doctors-Untold-Stories-Medicine/dp/1914344987/ref=zg_bs_g_4149699031_d_sccl_1/000-0000000-0000000?psc=1
B3274,Lagom,Niki Brantmark,"Crafts, Home & Lifestyle",Home & House Maintenance,Hardcover,361.00,4.5,1032,372552,https://www.amazon.in/Lagom-Swedish-Living-Balanced-Happy/dp/0008260109/ref=zg_bs_g_1318124031_d_sccl_28/000-0000000-0000000?psc=1
B3275,Lal Kitab (Hindi Edition),Ambika Prasad Parashar,Religion,New Age & Spirituality,Kindle Edition,212.00,3.8,123,26076,https://www.amazon.in/Kitab-Hindi-AMBIKA-PRASAD-PARASHAR-ebook/dp/B07M5JKR41/ref=zg_bs_g_10533825031_d_sccl_11/000-0000000-0000000?psc=1
B3276,Land of Seven Rivers,Sanjeev Sanyal,History,Ancient,Audible Audiobook,879.00,4.5,2236,1965444,https://www.amazon.in/Land-of-Seven-Rivers/dp/B086BRDFDB/ref=zg_bs_g_4149495031_d_sccl_19/000-0000000-0000000?psc=1
B3277,"Largemouth Bass: The Definitive Guide to Catching Boatloads of Largemouth Bass like a Pro! (bass fishing, bass, fishing tackle, fly fishing, fishing, how to fish, bassmaster, fish, trout fishing)",Andrew Tarasio,Sports,Field Sports,Kindle Edition,215.94,3,31,6694.14,https://www.amazon.in/Largemouth-Bass-Definitive-Boatloads-bassmaster-ebook/dp/B00OZUFEZC/ref=zg_bs_g_1318253031_d_sccl_9/000-0000000-0000000?psc=1
B3278,Last Among Equals : Power Caste And Politics In Bihar's Villages,M. R. Sharan,Society & Social Sciences,Ethnography,Kindle Edition,360.05,4.6,92,33124.6,https://www.amazon.in/Last-Among-Equals-Politics-Villages-ebook/dp/B0BN5G5GZ1/ref=zg_bs_g_26437177031_d_sccl_25/000-0000000-0000000?psc=1
B3279,Last Days Of Socrates: Euthyphro; Apology; Crito; Phaedo (Penguin Classics),Plato,History,Ancient,Paperback,315.00,4.6,1006,316890,https://www.amazon.in/Last-Days-Socrates-Penguin-Classics/dp/0140449280/ref=zg_bs_g_4149495031_d_sccl_11/000-0000000-0000000?psc=1
B3280,Last Minute Revision (LMR) for NBE/DNB/NEET/PGMEE/FMGE,Mathew R. John,Medicine & Health Sciences,Test Preparation & Review,Paperback,240.00,4.2,400,96000,https://www.amazon.in/Last-Minute-Revision-NEET-PGMEE/dp/9352704320/ref=zg_bs_g_4149702031_d_sccl_2/000-0000000-0000000?psc=1
B3281,Lavina's Healing: Amish Healer Book One (Amish Healer Series),Mary Lantz,Romance,Amish,Kindle Edition,99.00,4.5,422,41778,https://www.amazon.in/Lavinas-Healing-Amish-Healer-Book-ebook/dp/B0BF2VP9N1/ref=zg_bs_g_89265413031_d_sccl_27/000-0000000-0000000?psc=1
B3282,Laws of Attraction (The Southerlands Book 7),Evelyn Adams,Romance,Small Town Romance,Kindle Edition,415.00,4.4,1139,472685,https://www.amazon.in/Laws-Attraction-Southerlands-Book-7-ebook/dp/B0CPB6W78T/ref=zg_bs_g_92041937031_d_sccl_8/000-0000000-0000000?psc=1
B3283,Laws of Cricket,Dr. R. Ambast,Sports,Cricket,Hardcover,179.00,3.9,29,5191,https://www.amazon.in/Laws-Cricket-Dr-R-Ambast/dp/8175248688/ref=zg_bs_g_1318245031_d_sccl_16/000-0000000-0000000?psc=1
B3284,Laws of Seeing: A History of Developmental Evolution,Wolfgang Metzger,Medicine & Health Sciences,Reference,Paperback,"2,470.00",4.5,8,19760,https://www.amazon.in/Laws-Seeing-Press-Wolfgang-Metzger/dp/0262513366/ref=zg_bs_g_4149694031_d_sccl_27/000-0000000-0000000?psc=1
B3285,"LC Gupta's Manual of First Aid: Management of General Injuries, Sports Injuries and Common Ailments",Jitika Royal,Medicine & Health Sciences,Nursing,Paperback,490.00,5,1,490,https://www.amazon.in/Guptas-Manual-First-Aid-Management/dp/9356961808/ref=zg_bs_g_4149670031_d_sccl_6/000-0000000-0000000?psc=1
B3286,Leading Without Authority: Why You DonÉ??t Need To Be In Charge to Inspire Others and Make Change Happen,Keith Ferrazzi,Sports,Sporting Events & Organisations,Paperback,799.00,4.4,94,75106,https://www.amazon.in/Leading-Without-Authority-Charge-Inspire/dp/0241473500/ref=zg_bs_g_1318275031_d_sccl_19/000-0000000-0000000?psc=1
B3287,Leap of Faith (The Virtues Book 1),Elizabeth Johns,Romance,Clean & Wholesome,Kindle Edition,415.00,4.4,1586,658190,https://www.amazon.in/Leap-Faith-Virtues-Book-1-ebook/dp/B0CK52Q476/ref=zg_bs_g_89265408031_d_sccl_3/000-0000000-0000000?psc=1
B3288,Leap: Making the jump to take netball to the top of the world,Geva Mentor,Sports,Netball,Paperback,549.00,4.6,286,157014,https://www.amazon.in/Leap-Making-jump-netball-world/dp/1529353386/ref=zg_bs_g_1318269031_d_sccl_2/000-0000000-0000000?psc=1
B3289,Learn advanced SQL: Each page contains live coding examples,Md Pulok,"Computing, Internet & Digital Media",Databases & Big Data,Kindle Edition,332.00,0,0,0,https://www.amazon.in/Learn-advanced-SQL-contains-examples-ebook/dp/B0CR638LSN/ref=zg_bs_g_1318110031_d_sccl_23/000-0000000-0000000?psc=1
B3290,"Learn JavaScript Quickly: A Complete BeginnerÉ??s Guide to Learning JavaScript, Even If YouÉ??re New to Programming (Crash Course With Hands-On Project Book 5)",Code Quickly,"Computing, Internet & Digital Media",Programming & Software Development,Kindle Edition,449.00,4.5,421,189029,https://www.amazon.in/Learn-JavaScript-Quickly-Programming-Hands-ebook/dp/B08N5TGRZ1/ref=zg_bs_g_1318116031_d_sccl_6/000-0000000-0000000?psc=1
B3291,Learn Think And Predict Through Astrology,C. P. Arora,Religion,New Age & Spirituality,Kindle Edition,226.12,4.2,347,78463.64,https://www.amazon.in/Learn-Think-Predict-Through-Astrology-ebook/dp/B015A9XD2C/ref=zg_bs_g_10533825031_d_sccl_8/000-0000000-0000000?psc=1
B3292,"Learn To Play Cricket: Get in-depth knowledge of the game with all the rules, skills, tips & tricks to become an effective cricketer",Soumarghya Banerjee,Sports,Cricket,Kindle Edition,249.00,4.7,7,1743,https://www.amazon.in/Learn-Play-Cricket-depth-knowledge-ebook/dp/B0CKWMSK14/ref=zg_bs_g_1318245031_d_sccl_2/000-0000000-0000000?psc=1
B3293,Learn Your Fretboard: The Essential Memorization Guide for Guitar (Book + Online Bonus),Luke Zecchin,"Arts, Film & Photography",Music,Paperback,647.00,4.4,464,300208,https://www.amazon.in/Learn-Your-Fretboard-Essential-Memorization/dp/0992550726/ref=zg_bs_g_1318059031_d_sccl_15/000-0000000-0000000?psc=1
B3294,"Learning body language : Recognising personality through Behavioural Psychology techniques (Bold Body Language: Win Everyday With Nonverbal Communication ... How to Read, Analyze & Influence Ot Book 1)",Nareda Stepilor,Sports,Juggling,Kindle Edition,249.00,4.6,33,8217,https://www.amazon.in/Learning-body-language-Recognising-Communication-ebook/dp/B0CJQNQ8ZK/ref=zg_bs_g_1318262031_d_sccl_22/000-0000000-0000000?psc=1
B3295,"Learning Deep Learning: Theory and Practice of Neural Networks, Computer Vision, Natural Language Processing, and Transformers Using TensorFlow",Magnus Ekman,"Computing, Internet & Digital Media",Databases & Big Data,Paperback,"4,668.00",4.7,101,471468,https://www.amazon.in/Learning-Deep-Processing-Transformers-TensorFlow/dp/0137470355/ref=zg_bs_g_1318110031_d_sccl_6/000-0000000-0000000?psc=1
B3296,"Learning eBPF: Programming the Linux Kernel for Enhanced Observability, Networking, and Security (Grayscale Indian Edition)",Liz Rice,"Computing, Internet & Digital Media",Operating Systems,Paperback,"1,100.00",4.7,21,23100,https://www.amazon.in/Learning-eBPF-Programming-Observability-Networking/dp/9355429851/ref=zg_bs_g_1318115031_d_sccl_4/000-0000000-0000000?psc=1
B3297,"Learning Hiragana and Katakana - Beginner's Guide and Integrated Workbook Learn how to Read, Write and Speak Japanese: A fast and systematic approach, ... and more!: 3 (Japanese Made Simple)",Dan Akiyama,Travel,Travel & Holiday Guides,Paperback,657.00,4,7,4599,https://www.amazon.in/Learning-Hiragana-Katakana-Integrated-systematic/dp/1739238753/ref=zg_bs_g_1318297031_d_sccl_12/000-0000000-0000000?psc=1
B3298,Learning Numbers 1 100 Activity Book Fun Early Learning and Interactive Book for Children,Wonder House Books,Children's Books,"Cars, Trains & Things That Go",Paperback,137.00,4.5,83,11371,https://www.amazon.in/Learning-Numbers-1-100-Activity-Book/dp/9354404960/ref=zg_bs_g_67803460031_d_sccl_28/000-0000000-0000000?psc=1
B3299,Leave Only Footprints: My Acadia-to-Zion Journey Through Every National Park,Conor Knighton,Travel,Travel & Holiday Guides,Paperback,"1,178.00",4.7,1439,1695142,https://www.amazon.in/Leave-Only-Footprints-Acadia-Zion/dp/1984823558/ref=zg_bs_g_1318297031_d_sccl_12/000-0000000-0000000?psc=1
B3300,Left Main Coronary Revascularization,Bernardo Cortese,Medicine & Health Sciences,Administration & Policy,Paperback,"6,939.00",0,0,0,https://www.amazon.in/Left-Coronary-Revascularization-Bernardo-Cortese/dp/3031052676/ref=zg_bs_g_4149550031_d_sccl_10/000-0000000-0000000?psc=1
B3301,"Legal Aptitude & Legal Studies for All Law Entrance Examinations CLAT, AILET,AMU, DU, JMI,CUET",Pawan Kumar Varshney,Exam Preparation,Professional Certification Exams,Paperback,299.00,4.2,36,10764,https://www.amazon.in/Legal-Aptitude-Studies-Entrance-Examinations/dp/9327198018/ref=zg_bs_g_4149802031_d_sccl_19/000-0000000-0000000?psc=1
B3302,Legal Eagles : Stories of the Top Seven Indian Lawyers,Indu Bhan,Literature & Fiction,Essays,Hardcover,310.00,4.4,920,285200,https://www.amazon.in/Legal-Eagles-Stories-Indian-Lawyers/dp/8184006357/ref=zg_bs_g_1318172031_d_sccl_22/000-0000000-0000000?psc=1
B3303,Lekin,Edited by Dr. Kumar Vishwas Jon (Jaun Elia),"Arts, Film & Photography",Music,Paperback,232.00,4.4,84,19488,https://www.amazon.in/Lekin-Edited-Kumar-Vishwas-Jaun/dp/9390678587/ref=zg_bs_g_1318059031_d_sccl_18/000-0000000-0000000?psc=1
B3304,"Leonarado Da Vinchi ""Ö?˝Ö?®Ö??Öù?Ö??Ö??Ö?¯ÖùçÖ??Öù? Ö?? Ö?ÊÖ?®Ö??Ö??Öù?"" An Autobiography | Book in Hindi",Vinod Kumar Mishra,"Sciences, Technology & Medicine",Astronomy,Paperback,137.00,4.2,222,30414,https://www.amazon.in/Leonardo-Vinchi-Vinod-Kumar-Mishra/dp/9350483335/ref=zg_bs_g_1318205031_d_sccl_22/000-0000000-0000000?psc=1
B3305,Lessons in Chemistry,Garmus Bonnie,Society & Social Sciences,Society & Culture,Paperback,368.00,4.6,263976,97143168,https://www.amazon.in/Lessons-Chemistry-Sunday-bestseller-Between/dp/1804990922/ref=zg_bs_g_1318222031_d_sccl_15/000-0000000-0000000?psc=1
B3306,Lessons in Chemistry: The multi-million-copy bestseller,Bonnie Garmus,Society & Social Sciences,Society & Culture,Kindle Edition,309.16,4.6,263976,81610820.16,https://www.amazon.in/Lessons-Chemistry-Debut-Bonnie-Garmus-ebook/dp/B099JC5HQK/ref=zg_bs_g_1318222031_d_sccl_19/000-0000000-0000000?psc=1
B3307,LET GO : The Trials & Triumphs of The First Indian to finish RACE ACROSS AMERICA (RAAM),Srinivas Gokulnath,Sports,Cycling,Paperback,510.00,4.9,24,12240,https://www.amazon.in/LET-GO-Trials-Triumphs-AMERICA/dp/163781786X/ref=zg_bs_g_1318246031_d_sccl_13/000-0000000-0000000?psc=1
B3308,Let Me Love You: Second Chance -Steamy Romance (Book 2 in The Racing Hearts Series),Kristin Lee,Sports,Equestrian & Animal Sports,Kindle Edition,327.00,4.3,51,16677,https://www.amazon.in/Let-Me-Love-You-Steamy-ebook/dp/B09HPB4ND5/ref=zg_bs_g_1318247031_d_sccl_18/000-0000000-0000000?psc=1
B3309,Let Us C++,Yashavant Kanetkar,Higher Education Textbooks,Computer Science,Paperback,363.00,4.3,788,286044,https://www.amazon.in/Let-Us-C-Kanetkar-Yashavant/dp/9388176642/ref=zg_bs_g_4149451031_d_sccl_20/000-0000000-0000000?psc=1
B3310,Let us Python- 6th Edition,Aditya Kanetkar Yashavant Kanetkar,"Computing, Internet & Digital Media",Programming & Software Development,Unknown Binding,315.00,4.8,17,5355,https://www.amazon.in/Let-Python-Aditya-Kanetkar-Yashavant/dp/9355515413/ref=zg_bs_g_1318116031_d_sccl_19/000-0000000-0000000?psc=1
B3311,Lethal Vows,Kia Carrington-Russell,Romance,Paranormal,Kindle Edition,414.00,4.2,3448,1427472,https://www.amazon.in/Lethal-Vows-Kia-Carrington-Russell-ebook/dp/B0CP14TFY8/ref=zg_bs_g_89265410031_d_sccl_8/000-0000000-0000000?psc=1
B3312,"Let's Play, Cheetah (The Googlies): First Playtime Words (The Googlies, 2)",Jo Lodge,Teen & Young Adult,Hobbies & Games,Board book,328.00,4.8,7,2296,https://www.amazon.in/Lets-Play-Cheetah-Googlies-Lodge/dp/1529026768/ref=zg_bs_g_67803442031_d_sccl_11/000-0000000-0000000?psc=1
